nohup: ignoring input
47 1759180980.3869634 0.06271529197692871
48 1759180980.4492726 0.06221365928649902
49 1759180980.5938506 0.14446091651916504
50 1759180980.653465 0.05950570106506348
51 1759180980.711922 0.0583651065826416
52 1759180980.76779 0.05576896667480469
53 1759180980.830309 0.06242537498474121
54 1759180980.885293 0.054895877838134766
55 1759180980.948247 0.06286144256591797
56 1759180981.0049577 0.05661725997924805
57 1759180981.062348 0.05728912353515625
58 1759180981.1194746 0.0570378303527832
59 1759180981.191849 0.07227683067321777
60 1759180981.2490923 0.057144880294799805
61 1759180981.3133104 0.06409311294555664
62 1759180981.3686106 0.055211544036865234
63 1759180981.4347706 0.06605839729309082
64 1759180981.4926908 0.05781984329223633
65 1759180981.5619812 0.06918859481811523
66 1759180981.6237094 0.0616307258605957
67 1759180981.690309 0.06648755073547363
68 1759180981.7460618 0.05565500259399414
69 1759180981.8062878 0.060097455978393555
70 1759180981.8648894 0.05849957466125488
71 1759180981.9933124 0.06765913963317871
72 1759180982.0557272 0.06232595443725586
73 1759180982.1198592 0.06402754783630371
74 1759180982.1788263 0.05885505676269531
75 1759180982.2366807 0.05774331092834473
76 1759180982.3326516 0.09586834907531738
77 1759180982.4021 0.06934905052185059
78 1759180982.4946947 0.09245610237121582
79 1759180982.554497 0.059687137603759766
80 1759180982.6172369 0.06264996528625488
81 1759180982.6745868 0.05725979804992676
82 1759180982.7376907 0.06300473213195801
83 1759180982.7935886 0.05580949783325195
84 1759180982.8489256 0.05523514747619629
85 1759180982.9029891 0.05396103858947754
86 1759180982.958571 0.0554804801940918
87 1759180983.020935 0.0622553825378418
88 1759180983.0806303 0.059595346450805664
89 1759180983.198292 0.11756157875061035
90 1759180983.262317 0.06392264366149902
91 1759180983.3227375 0.06033205986022949
92 1759180983.384724 0.06189846992492676
93 1759180983.4569921 0.07217597961425781
94 1759180983.513984 0.056884050369262695
95 1759180983.5770369 0.06295084953308105
96 1759180983.6353862 0.05824732780456543
97 1759180983.6906757 0.05518317222595215
98 1759180983.746818 0.05603146553039551
99 1759180983.8047807 0.05785489082336426
100 1759180983.8591352 0.054253578186035156
101 1759180983.92471 0.0654597282409668
102 1759180983.9883003 0.06348991394042969
103 1759180984.0437665 0.055365562438964844
104 1759180984.0987687 0.05490255355834961
105 1759180984.162275 0.06339526176452637
106 1759180984.253808 0.09144282341003418
107 1759180984.3146574 0.06073164939880371
108 1759180984.915511 0.6007437705993652
109 1759180984.978127 0.06252741813659668
110 1759180985.0464153 0.06816744804382324
111 1759180985.1071239 0.060601234436035156
112 1759180985.1667418 0.05949735641479492
113 1759180985.23271 0.06586813926696777
114 1759180985.2903252 0.057515859603881836
115 1759180985.3483937 0.05797553062438965
116 1759180985.408589 0.060082197189331055
117 1759180985.480347 0.07166194915771484
118 1759180985.528832 0.048383235931396484
119 1759180985.5923016 0.06338191032409668
120 1759180985.653779 0.06138801574707031
121 1759180985.7132132 0.0593411922454834
122 1759180985.8779573 0.1646437644958496
123 1759180985.9376707 0.059624671936035156
124 1759180985.9925148 0.05474257469177246
125 1759180986.047508 0.05490565299987793
126 1759180986.1073604 0.05976295471191406
127 1759180986.1622806 0.054810285568237305
128 1759180986.2242928 0.061917781829833984
129 1759180986.2827857 0.05840325355529785
130 1759180986.3428142 0.05993938446044922
131 1759180986.4097192 0.0668027400970459
132 1759180986.4665031 0.05668377876281738
133 1759180986.543532 0.07693886756896973
134 1759180986.5983071 0.05467391014099121
135 1759180986.654751 0.05635213851928711
136 1759180986.7107077 0.05585956573486328
137 1759180986.7744865 0.06367707252502441
138 1759180986.8316782 0.05709052085876465
139 1759180986.8856008 0.05382680892944336
140 1759180987.515275 0.6295733451843262
141 1759180987.5752351 0.05986666679382324
142 1759180987.6318994 0.05655026435852051
143 1759180987.6867816 0.05479240417480469
144 1759180987.7506428 0.06375956535339355
145 1759180987.805995 0.05525565147399902
146 1759180987.9507287 0.14463496208190918
147 1759180988.0090234 0.05819082260131836
148 1759180988.0863974 0.07728219032287598
149 1759180988.1476529 0.06116366386413574
150 1759180988.2064009 0.05865907669067383
151 1759180988.3086693 0.10215878486633301
152 1759180988.3657048 0.05693244934082031
153 1759180988.424021 0.058217763900756836
154 1759180988.4646964 0.04057574272155762
155 1759180988.5206103 0.05582451820373535
156 1759180988.5819051 0.061192989349365234
157 1759180988.6437385 0.06171894073486328
158 1759180988.7036886 0.05984950065612793
159 1759180988.7677076 0.06393051147460938
160 1759180988.851952 0.08413290977478027
161 1759180988.907865 0.05580878257751465
162 1759180988.9671245 0.05915713310241699
163 1759180989.0357544 0.06847691535949707
164 1759180989.093649 0.057804107666015625
165 1759180989.1495116 0.055762529373168945
166 1759180989.2083406 0.058730125427246094
167 1759180989.2635906 0.05515336990356445
168 1759180989.3270984 0.0634157657623291
169 1759180989.3846707 0.0574185848236084
170 1759180989.4442496 0.05948162078857422
171 1759180989.504043 0.05969810485839844
172 1759180989.57132 0.06717634201049805
173 1759180989.627238 0.05581998825073242
174 1759180989.683391 0.05605626106262207
175 1759180989.7408457 0.05735492706298828
176 1759180989.8017502 0.060813188552856445
177 1759180989.8590531 0.05719447135925293
178 1759180989.921277 0.06209397315979004
179 1759180989.9785843 0.05721712112426758
180 1759180990.0457754 0.0670773983001709
181 1759180990.1116796 0.06580662727355957
182 1759180990.167118 0.05533790588378906
183 1759180990.2349932 0.06772279739379883
184 1759180990.2967112 0.06161856651306152
185 1759180990.3616273 0.06482553482055664
186 1759180990.4256618 0.06392383575439453
187 1759180990.4855828 0.05982398986816406
188 1759180990.5684674 0.08278417587280273
189 1759180990.624265 0.05570673942565918
190 1759180990.6852303 0.06086277961730957
191 1759180990.7445507 0.059221744537353516
192 1759180990.8020635 0.05742239952087402
193 1759180990.8584557 0.05625486373901367
194 1759180990.9250352 0.06647539138793945
195 1759180990.989666 0.06452131271362305
196 1759180991.101842 0.11207413673400879
197 1759180991.1694753 0.06752610206604004
198 1759180991.2333307 0.0637660026550293
199 1759180991.2978027 0.064361572265625
Total time: 13.812621831893921
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_7/value_distribution_2_7_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_7/value_distribution_2_7_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_7 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive --meta
0 1759180991.5948963 0.06692075729370117
1 1759180991.666731 0.07178354263305664
2 1759180991.7230332 0.05620884895324707
3 1759180991.7782784 0.05518960952758789
4 1759180991.843556 0.06523656845092773
5 1759180991.904742 0.061145782470703125
6 1759180991.959226 0.05444526672363281
7 1759180992.0202153 0.06093478202819824
8 1759180992.0833511 0.0630958080291748
9 1759180992.1509182 0.06751894950866699
10 1759180992.2129152 0.061895132064819336
11 1759180992.2726154 0.0596156120300293
12 1759180992.3288922 0.05623030662536621
13 1759180992.3944843 0.06548881530761719
14 1759180992.454003 0.059473276138305664
15 1759180992.5241394 0.07002449035644531
16 1759180992.5855522 0.061336517333984375
17 1759180992.6412928 0.05565142631530762
18 1759180992.7007914 0.05945563316345215
19 1759180992.8027096 0.10182428359985352
20 1759180992.8650844 0.06227874755859375
21 1759180992.938868 0.07373547554016113
22 1759180992.9944668 0.05549168586730957
23 1759180993.0504866 0.05596017837524414
24 1759180993.1079495 0.05737495422363281
25 1759180993.1658113 0.05777788162231445
26 1759180993.2235887 0.05773329734802246
27 1759180993.3135011 0.08982014656066895
28 1759180993.3864799 0.07292008399963379
29 1759180993.4453597 0.0587916374206543
30 1759180993.5313087 0.08584451675415039
31 1759180993.591508 0.060111045837402344
32 1759180993.6525798 0.0609736442565918
33 1759180993.7118564 0.05923891067504883
34 1759180993.7757807 0.06387042999267578
35 1759180993.8372345 0.061400413513183594
36 1759180993.9007165 0.06342339515686035
37 1759180993.9584394 0.05762529373168945
38 1759180994.0194376 0.060943603515625
39 1759180994.0877082 0.06820511817932129
40 1759180994.1472101 0.05943155288696289
41 1759180994.2028663 0.05555891990661621
42 1759180994.2763689 0.07345008850097656
43 1759180994.3350322 0.05861234664916992
44 1759180994.4016504 0.06656551361083984
45 1759180994.4579475 0.05624508857727051
46 1759180994.5176902 0.05968642234802246
47 1759180994.5816839 0.06390547752380371
48 1759180994.6453395 0.06360244750976562
49 1759180994.7763832 0.13098692893981934
50 1759180994.8331847 0.05674934387207031
51 1759180994.8943067 0.06106400489807129
52 1759180994.9519386 0.05753207206726074
53 1759180995.0146234 0.06259775161743164
54 1759180995.074261 0.059584617614746094
55 1759180995.133066 0.05874967575073242
56 1759180995.1892536 0.05613422393798828
57 1759180995.2493267 0.060019731521606445
58 1759180995.307723 0.05834221839904785
59 1759180995.3819458 0.07416963577270508
60 1759180995.4422584 0.0602564811706543
61 1759180995.5025043 0.06019234657287598
62 1759180995.5728965 0.07033824920654297
63 1759180995.6385005 0.06554818153381348
64 1759180995.6940694 0.05551409721374512
65 1759180995.7576303 0.06350564956665039
66 1759180995.8200324 0.06224346160888672
67 1759180995.888372 0.0682377815246582
68 1759180995.9446273 0.05620098114013672
69 1759180996.0075424 0.06284737586975098
70 1759180996.0754175 0.06781482696533203
71 1759180996.15151 0.07600283622741699
72 1759180996.2107925 0.05922198295593262
73 1759180996.2747166 0.06382179260253906
74 1759180996.3304121 0.0556035041809082
75 1759180996.390408 0.05989551544189453
76 1759180996.4767616 0.08625364303588867
77 1759180996.5455425 0.06867313385009766
78 1759180996.6360657 0.0904240608215332
79 1759180996.696309 0.06007671356201172
80 1759180996.7538533 0.057451725006103516
81 1759180996.8107119 0.05676555633544922
82 1759180996.8713806 0.060577392578125
83 1759180996.9291136 0.057636260986328125
84 1759180996.9847374 0.055509328842163086
85 1759180997.0412073 0.05635476112365723
86 1759180997.107219 0.06590890884399414
87 1759180997.1687691 0.061458587646484375
88 1759180997.225325 0.05646705627441406
89 1759180997.346058 0.12064146995544434
90 1759180997.41074 0.0645914077758789
91 1759180997.471616 0.06078767776489258
92 1759180997.5309422 0.059236764907836914
93 1759180997.6042902 0.07324051856994629
94 1759180997.6665244 0.06213688850402832
95 1759180997.7246995 0.058073997497558594
96 1759180997.7821662 0.057344913482666016
97 1759180997.8377283 0.05545997619628906
98 1759180997.8921268 0.054306983947753906
99 1759180997.949337 0.05709218978881836
100 1759180998.0055022 0.05605268478393555
101 1759180998.0686986 0.06310343742370605
102 1759180998.1292725 0.06048583984375
103 1759180998.1834445 0.05407094955444336
104 1759180998.2376466 0.05408048629760742
105 1759180998.298603 0.06085562705993652
106 1759180998.3797903 0.0810995101928711
107 1759180998.4398954 0.06000328063964844
108 1759180999.036194 0.5961575508117676
109 1759180999.0954711 0.0591888427734375
110 1759180999.1641362 0.0685734748840332
111 1759180999.2216647 0.05737423896789551
112 1759180999.2805452 0.05878639221191406
113 1759180999.344558 0.06391406059265137
114 1759180999.4023192 0.05767321586608887
115 1759180999.4579935 0.05558300018310547
116 1759180999.5178986 0.05980396270751953
117 1759180999.581427 0.06342864036560059
118 1759180999.629299 0.04776597023010254
119 1759180999.6845248 0.05513930320739746
120 1759180999.7503128 0.06570053100585938
121 1759180999.8122964 0.061895132064819336
122 1759180999.9734309 0.16103696823120117
123 1759181000.0295596 0.056018829345703125
124 1759181000.0932808 0.06363248825073242
125 1759181000.1513307 0.05796217918395996
126 1759181000.2099597 0.058530569076538086
127 1759181000.265435 0.055374860763549805
128 1759181000.3276536 0.06213021278381348
129 1759181000.3857408 0.0579986572265625
130 1759181000.4576316 0.07180118560791016
131 1759181000.52367 0.0659477710723877
132 1759181000.578433 0.05466485023498535
133 1759181000.6445155 0.0659945011138916
134 1759181000.7018847 0.057281494140625
135 1759181000.7652638 0.06328082084655762
136 1759181000.8240898 0.0587306022644043
137 1759181000.884466 0.06023836135864258
138 1759181000.9406917 0.0561368465423584
139 1759181000.9962406 0.05545949935913086
140 1759181001.6176434 0.621300458908081
141 1759181001.676419 0.05868721008300781
142 1759181001.735299 0.05878186225891113
143 1759181001.7953677 0.059964656829833984
144 1759181001.8615084 0.06602978706359863
145 1759181001.9338763 0.07226061820983887
146 1759181002.1795616 0.2456212043762207
147 1759181002.243501 0.06381964683532715
148 1759181002.3254964 0.08188652992248535
149 1759181002.385753 0.06016659736633301
150 1759181002.4558764 0.07002401351928711
151 1759181002.547936 0.09196090698242188
152 1759181002.608785 0.06074953079223633
153 1759181002.6698215 0.06091785430908203
154 1759181002.7123144 0.042374610900878906
155 1759181002.7699327 0.05751299858093262
156 1759181002.8295038 0.0594637393951416
157 1759181002.8937314 0.06410884857177734
158 1759181002.9514983 0.05766725540161133
159 1759181003.0244398 0.07284903526306152
160 1759181003.1142957 0.08976578712463379
161 1759181003.1756506 0.06125593185424805
162 1759181003.2447565 0.06900668144226074
163 1759181003.3150966 0.0702524185180664
164 1759181003.3764653 0.061231374740600586
165 1759181003.435897 0.059329986572265625
166 1759181003.5107965 0.07480430603027344
167 1759181003.5685356 0.05764627456665039
168 1759181003.634392 0.06572914123535156
169 1759181003.703348 0.06885552406311035
170 1759181003.7798758 0.07643985748291016
171 1759181003.8397548 0.059778451919555664
172 1759181003.9181356 0.0782785415649414
173 1759181003.9785714 0.06030726432800293
174 1759181004.0434463 0.06476402282714844
175 1759181004.1102576 0.06672072410583496
176 1759181004.1713414 0.060990333557128906
177 1759181004.2423544 0.07091975212097168
178 1759181004.3056726 0.0632174015045166
179 1759181004.3809853 0.0752251148223877
180 1759181004.453961 0.07288622856140137
181 1759181004.5305424 0.07647585868835449
182 1759181004.5979962 0.06736445426940918
183 1759181004.6800816 0.08199620246887207
184 1759181004.7588432 0.07864904403686523
185 1759181004.8404047 0.08146262168884277
186 1759181004.922187 0.08163905143737793
187 1759181004.9966302 0.07433319091796875
188 1759181005.0822973 0.08557677268981934
189 1759181005.150055 0.06766486167907715
190 1759181005.2165294 0.0663747787475586
191 1759181005.289518 0.07288813591003418
192 1759181005.35943 0.0697624683380127
193 1759181005.428586 0.06906366348266602
194 1759181005.4859293 0.05725574493408203
195 1759181005.5539207 0.06789326667785645
196 1759181005.6785476 0.12453794479370117
197 1759181005.7508993 0.07226014137268066
198 1759181005.822297 0.07128405570983887
199 1759181005.887631 0.06524372100830078
Total time: 14.341934204101562
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_column_queries_200/queries_1_columns/queries_1_columns_plans --train_label_file workloads/stats/varying_column_queries_200/queries_1_columns/queries_1_columns_time.txt --save_folder workloads/stats/varying_column_queries_200/queries_1_columns --predict_query_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns.sql --predict_label_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns_time.txt --contrastive --meta
0 1759181006.241299 0.10820770263671875
1 1759181006.3158414 0.07448196411132812
2 1759181006.3766952 0.06078052520751953
3 1759181006.521673 0.14491820335388184
4 1759181006.7426095 0.2208390235900879
5 1759181006.841002 0.09828782081604004
6 1759181007.1031973 0.262054443359375
7 1759181007.6106727 0.5073645114898682
8 1759181007.6537874 0.04298567771911621
9 1759181007.7326849 0.07876443862915039
10 1759181049.3397307 41.60694193840027
11 1759181049.4126241 0.07278800010681152
12 1759181049.572858 0.16013193130493164
13 1759181049.649538 0.0765690803527832
14 1759181049.8794026 0.22976016998291016
15 1759181050.2428918 0.3633890151977539
16 1759181050.2838466 0.04085969924926758
17 1759181050.3510096 0.06707477569580078
18 1759181050.4016964 0.05059051513671875
19 1759181050.4762416 0.07445645332336426
20 1759181050.5607555 0.0844261646270752
21 1759181050.7153418 0.1544971466064453
22 1759181098.9920979 48.27666163444519
23 1759181106.3430576 7.350773096084595
24 1759181106.4589 0.11565947532653809
25 1759181108.6538672 2.1948585510253906
26 1759181108.756992 0.10300445556640625
27 1759181108.8034956 0.04639101028442383
28 1759181108.8423405 0.0387578010559082
29 1759181108.9284518 0.08600497245788574
30 1759181109.0579088 0.1293351650238037
31 1759181182.2424338 73.18443131446838
32 1759181182.3240643 0.08151865005493164
33 1759181182.4353201 0.11112022399902344
34 1759181182.5182862 0.08287525177001953
35 1759181182.5857196 0.06734347343444824
36 1759181182.9815924 0.3957839012145996
37 1759181183.677753 0.6960484981536865
38 1759181183.765553 0.08769345283508301
39 1759181183.9642022 0.19853472709655762
40 1759181184.2639337 0.2996363639831543
41 1759181184.4340777 0.17003297805786133
42 1759181184.4929783 0.05874228477478027
43 1759181184.5655868 0.0725092887878418
44 1759181189.7587953 5.193080902099609
45 1759181190.0122657 0.2533128261566162
46 1759181190.0751958 0.06281518936157227
47 1759181190.1331813 0.05784797668457031
48 1759181190.2097583 0.07648825645446777
49 1759181190.3839462 0.17409944534301758
50 1759181190.4313715 0.047333478927612305
51 1759181190.4704814 0.03901171684265137
52 1759181190.524355 0.05378580093383789
53 1759181190.7560189 0.23156428337097168
54 1759181190.97932 0.22321176528930664
55 1759181191.0459614 0.06653308868408203
56 1759181191.0858943 0.03983330726623535
57 1759181191.1385422 0.052549123764038086
58 1759181191.2339807 0.09533381462097168
59 1759181191.2988706 0.06479954719543457
60 1759181191.4136167 0.11463713645935059
61 1759181191.4509313 0.037214040756225586
62 1759181191.5657804 0.11475896835327148
63 1759181191.6494126 0.08352470397949219
64 1759181191.7587874 0.10925030708312988
65 1759181191.807308 0.04841899871826172
66 1759181215.9794717 24.172059535980225
67 1759181216.0530293 0.07343149185180664
68 1759181216.1143985 0.06126594543457031
69 1759181671.9275374 455.81302976608276
70 1759181672.0409532 0.11333346366882324
71 1759181672.198445 0.1573948860168457
72 1759181672.4593537 0.26080751419067383
73 1759181672.5456247 0.0861673355102539
74 1759181672.586064 0.04033684730529785
75 1759181672.6742568 0.08806085586547852
76 1759181674.5403507 1.8659870624542236
77 1759181674.6448307 0.1043691635131836
78 1759181674.683389 0.03845357894897461
79 1759181674.7145417 0.031065702438354492
80 1759181674.7640615 0.04943251609802246
81 1759181674.8334646 0.06931567192077637
82 1759181674.9168673 0.08331489562988281
83 1759181674.976097 0.05913543701171875
84 1759181676.834861 1.8585867881774902
85 1759181676.95496 0.11998820304870605
86 1759181677.4146178 0.4595606327056885
87 1759181678.3299143 0.9151744842529297
88 1759181678.380483 0.050470590591430664
89 1759181678.4550343 0.07444381713867188
90 1759181678.5367138 0.0815882682800293
91 1759181678.6143844 0.07753443717956543
92 1759181678.7175636 0.1030890941619873
93 1759181678.7858703 0.06818318367004395
94 1759181678.8362243 0.050264835357666016
95 1759181678.8769321 0.040615081787109375
96 1759181678.9552493 0.07822036743164062
97 1759181679.031226 0.07588672637939453
98 1759181679.071576 0.04026365280151367
99 1759181679.1641214 0.09245443344116211
100 1759181679.3295085 0.16525816917419434
101 1759181679.4756272 0.1460254192352295
102 1759181679.5741916 0.09847235679626465
103 1759181679.6845725 0.1102452278137207
104 1759181679.823426 0.13876581192016602
105 1759181679.8700905 0.04656672477722168
106 1759181679.9473586 0.07715630531311035
107 1759181680.1114604 0.16400408744812012
108 1759181680.2335377 0.12197542190551758
109 1759181680.2737224 0.0400850772857666
110 1759181680.670897 0.3970754146575928
111 1759181680.7758174 0.10481548309326172
112 1759181680.865727 0.08981990814208984
113 1759181680.9092329 0.04340720176696777
114 1759181681.0340774 0.1247565746307373
115 1759181681.2992828 0.2650773525238037
116 1759181681.3485196 0.04913902282714844
117 1759181681.436543 0.08791613578796387
118 1759181682.0031407 0.5664668083190918
119 1759181682.1237056 0.12040996551513672
120 1759181682.2238822 0.10007619857788086
121 1759181682.2643936 0.04042410850524902
122 1759181682.3130112 0.04850268363952637
123 1759181682.380755 0.06763386726379395
124 1759181682.516918 0.13605523109436035
125 1759181684.8168533 2.299825668334961
126 1759181684.913289 0.09633588790893555
127 1759181684.9655044 0.05210709571838379
128 1759181685.074378 0.10878634452819824
129 1759181685.1224737 0.04800820350646973
130 1759181685.183972 0.061392784118652344
131 1759181685.2472177 0.06315875053405762
132 1759181685.2824278 0.035123348236083984
133 1759181691.8414998 6.55895733833313
134 1759181691.886028 0.044414520263671875
135 1759181691.947383 0.061263084411621094
136 1759181692.0119371 0.06445789337158203
137 1759181692.1987355 0.1867058277130127
138 1759181692.303352 0.10448670387268066
139 1759181692.368508 0.06505274772644043
140 1759181692.6179724 0.24936938285827637
141 1759181692.6736677 0.05559515953063965
142 1759181692.7537675 0.07999968528747559
143 1759181692.9857912 0.23193693161010742
144 1759181693.156322 0.17042136192321777
145 1759181693.2421207 0.08570384979248047
146 1759181693.3455915 0.10336828231811523
147 1759181693.3972566 0.05153012275695801
148 1759181693.4639184 0.06655550003051758
149 1759181693.5250273 0.06100130081176758
150 1759181693.7961237 0.27100467681884766
151 1759181702.8819702 9.085670232772827
152 1759181702.940466 0.05838942527770996
153 1759181702.9808853 0.04035687446594238
154 1759181703.0268629 0.04588484764099121
155 1759181703.0882335 0.06127452850341797
156 1759181703.1468234 0.05849957466125488
157 1759181703.2065096 0.0595855712890625
158 1759181703.3370504 0.13044118881225586
159 1759181703.376769 0.039530277252197266
160 1759181703.4664485 0.08957099914550781
161 1759181703.5702424 0.1036834716796875
162 1759181782.3624868 78.79214596748352
163 1759181790.8616967 8.49908995628357
164 1759182160.4148245 369.5530071258545
165 1759182160.5115325 0.09656810760498047
166 1759182160.5572634 0.04562997817993164
167 1759182160.6678717 0.11053633689880371
168 1759182160.7747514 0.10681366920471191
169 1759182160.8185499 0.04369497299194336
170 1759182160.8704207 0.05178213119506836
171 1759182163.4771075 2.6065781116485596
172 1759182163.5293577 0.05212068557739258
173 1759182163.6063132 0.07686328887939453
174 1759182163.6486018 0.04223513603210449
175 1759182164.0999281 0.45123815536499023
176 1759182164.2805357 0.18052077293395996
177 1759182164.472653 0.1920011043548584
178 1759182164.5264082 0.0536501407623291
179 1759182164.598501 0.0719752311706543
180 1759182164.6669388 0.06834697723388672
181 1759182164.8459144 0.17885375022888184
182 1759182164.9123292 0.06627869606018066
183 1759182164.982934 0.07051301002502441
184 1759182165.050999 0.06799483299255371
185 1759182281.2540262 116.20292258262634
186 1759182294.2360778 12.981929779052734
187 1759182294.283867 0.04761815071105957
188 1759182294.3400788 0.05611538887023926
189 1759182294.4994354 0.15919709205627441
190 1759182294.6343389 0.13475608825683594
191 1759182294.680344 0.04585695266723633
192 1759182294.8323405 0.15189337730407715
193 1759182294.8764527 0.04398298263549805
194 1759182294.9502501 0.07369089126586914
195 1759182295.057076 0.10673737525939941
196 1759182295.1357803 0.07863044738769531
197 1759182295.2162268 0.08033084869384766
198 1759182295.333261 0.11697888374328613
199 1759182296.1119092 0.7785472869873047
Total time: 1289.95778298378
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_column_queries_200/queries_2_columns/queries_2_columns_plans --train_label_file workloads/stats/varying_column_queries_200/queries_2_columns/queries_2_columns_time.txt --save_folder workloads/stats/varying_column_queries_200/queries_2_columns --predict_query_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns.sql --predict_label_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns_time.txt --contrastive --meta
0 1759182296.496104 0.1182546615600586
1 1759182296.5952268 0.09900164604187012
2 1759182296.6535163 0.05818057060241699
3 1759182296.7754357 0.12182092666625977
4 1759182297.0012577 0.22567987442016602
5 1759182297.0859668 0.08459162712097168
6 1759182297.3617415 0.2756531238555908
7 1759182297.951304 0.5893855094909668
8 1759182297.993586 0.042147159576416016
9 1759182298.0636873 0.0699918270111084
10 1759182342.1631212 44.099326372146606
11 1759182342.2407463 0.07744264602661133
12 1759182342.393962 0.1531054973602295
13 1759182342.4696693 0.07558941841125488
14 1759182342.7013001 0.23149681091308594
15 1759182343.0817256 0.3803284168243408
16 1759182343.131638 0.04978680610656738
17 1759182343.2237704 0.09201884269714355
18 1759182343.3266554 0.10276341438293457
19 1759182343.4533536 0.12659120559692383
20 1759182343.5702405 0.11673212051391602
21 1759182343.7857754 0.21543622016906738
22 1759182394.1618216 50.37594723701477
23 1759182402.413653 8.251692056655884
24 1759182402.5225334 0.10874176025390625
25 1759182404.8283424 2.3056764602661133
26 1759182404.926922 0.0984649658203125
27 1759182404.972616 0.0455937385559082
28 1759182405.0111668 0.03843235969543457
29 1759182405.1737175 0.16245174407958984
30 1759182405.2817695 0.10795354843139648
31 1759182478.7465491 73.46468377113342
32 1759182478.825853 0.07916927337646484
33 1759182478.9334397 0.10746908187866211
34 1759182479.0188017 0.08523321151733398
35 1759182479.0712237 0.05231976509094238
36 1759182479.561767 0.4904515743255615
37 1759182480.284872 0.7229776382446289
38 1759182480.3690953 0.0841059684753418
39 1759182480.6224072 0.2531411647796631
40 1759182480.906262 0.2837378978729248
41 1759182481.0603805 0.15400958061218262
42 1759182481.1191828 0.0586855411529541
43 1759182481.1814387 0.06215620040893555
44 1759182486.789479 5.607895374298096
45 1759182487.0599437 0.2703378200531006
46 1759182487.114953 0.054894208908081055
47 1759182487.1583173 0.043251991271972656
48 1759182487.224544 0.06612634658813477
49 1759182487.3845246 0.15985751152038574
50 1759182487.4724107 0.08778882026672363
51 1759182487.5137117 0.041203975677490234
52 1759182487.566275 0.0524749755859375
53 1759182487.8716462 0.30526185035705566
54 1759182488.1437693 0.27201080322265625
55 1759182488.2057283 0.06183123588562012
56 1759182488.2449117 0.03906846046447754
57 1759182488.295185 0.05013751983642578
58 1759182488.3979213 0.10259723663330078
59 1759182488.4470572 0.04904317855834961
60 1759182488.5773616 0.13018107414245605
61 1759182488.617662 0.04019522666931152
62 1759182488.7523549 0.13460183143615723
63 1759182488.8572946 0.10482406616210938
64 1759182488.9910672 0.13365864753723145
65 1759182489.0391655 0.04791116714477539
66 1759182514.2235851 25.18433141708374
67 1759182514.2837648 0.06011080741882324
68 1759182514.3312204 0.04733991622924805
69 1759183000.400178 486.0688302516937
70 1759183000.5550416 0.15473508834838867
71 1759183000.6720436 0.11689281463623047
72 1759183000.9578586 0.28562140464782715
73 1759183001.0387726 0.08080267906188965
74 1759183001.0777602 0.03884410858154297
75 1759183001.1728632 0.09496569633483887
76 1759183003.0956252 1.9226274490356445
77 1759183003.2173712 0.1215825080871582
78 1759183003.2688136 0.05135989189147949
79 1759183003.30043 0.03151822090148926
80 1759183003.3685448 0.06801772117614746
81 1759183003.4335709 0.06493878364562988
82 1759183003.5301943 0.09652066230773926
83 1759183003.5889454 0.058646440505981445
84 1759183005.5310042 1.9419639110565186
85 1759183005.674034 0.1429126262664795
86 1759183006.0029993 0.3288555145263672
87 1759183007.1379836 1.134899616241455
88 1759183007.187264 0.04918217658996582
89 1759183007.2525728 0.06525683403015137
90 1759183007.3210344 0.06841135025024414
91 1759183007.3949285 0.07384347915649414
92 1759183007.4901795 0.09518790245056152
93 1759183007.5610316 0.07079672813415527
94 1759183007.609747 0.04863762855529785
95 1759183007.652291 0.04249262809753418
96 1759183007.720811 0.06842780113220215
97 1759183007.815228 0.09436678886413574
98 1759183007.9026873 0.08737945556640625
99 1759183008.0183427 0.11557126045227051
100 1759183008.1757085 0.157273530960083
101 1759183008.3214555 0.14565181732177734
102 1759183008.4303796 0.10881614685058594
103 1759183008.5707054 0.1402285099029541
104 1759183008.7340562 0.16324567794799805
105 1759183008.7949183 0.06072092056274414
106 1759183008.8638124 0.06878995895385742
107 1759183009.017569 0.15364503860473633
108 1759183009.237878 0.22023510932922363
109 1759183009.279493 0.0415191650390625
110 1759183009.6914163 0.4118053913116455
