comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410377208,b.Date,>=,1279568350#15851190
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280946589,b.Date,>=,1279695193#15820795
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279690847,b.Date,<=,1410233062#15809054
comments c,badges b#c.UserId=b.UserId#c.Score,=,2,c.CreationDate,>=,1279575268#1331532
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1282452308#10107954
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1282838852,b.Date,=,1379604141#29
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,>=,1280181197#3317696
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280179504,c.CreationDate,<=,1410464566#15841337
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1280358536#10204500
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1279596548#10230909
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1288106232,b.Date,<=,1407474781#14707109
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,=,1373725379#101
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1283590191#10119137
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1408719665,b.Date,=,1388673506#10
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279576446,b.Date,<=,1409602877#15660557
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279796562,c.CreationDate,<=,1410440823#15851821
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280363164,c.CreationDate,<=,1410489253#15834843
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1409243805#10051617
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1294573859,b.Date,<=,1409863337#14810544
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279878898,c.CreationDate,<=,1410271249#15803820
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1280786962#10207823
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410641803#10238780
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1282154646,b.Date,<=,1410362061#15671264
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1280244524#10206828
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1280341105#10216028
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,<=,1410098573#3295678
comments c,badges b#c.UserId=b.UserId#c.Score,=,2,b.Date,<=,1410653375#1331831
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410192520#10172151
comments c,badges b#c.UserId=b.UserId#c.Score,=,4,b.Date,>=,1279568349#225126
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280088604,c.CreationDate,<=,1409454766#15631491
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410406209#10211818
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1279576604#10237636
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1408727082#9996100
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410635129,b.Date,=,1396537280#17
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280279930,b.Date,<=,1409622697#15621862
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,=,1287505760#92
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1279568349#10238334
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1288591844#9904426
comments c,badges b#c.UserId=b.UserId#c.Score,=,2,b.Date,>=,1280423950#1328445
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410569220#10230589
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280412856,c.CreationDate,<=,1409692893#15655405
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279900592,c.CreationDate,<=,1410383323#15839521
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1409496170#10073935
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1286525343,b.Date,<=,1410192776#15463779
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410403331#10211392
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1281600897,b.Date,<=,1410464506#15782423
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279568350,b.Date,<=,1410248439#15816821
comments c,badges b#c.UserId=b.UserId#c.Score,=,2,b.Date,<=,1409008795#1304737
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1280354290#10215525
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280176035,c.CreationDate,<=,1410397236#15832582
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410446422,b.Date,<=,1409693911#15642596
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1282770489#10148589
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280968562,b.Date,<=,1410274934#15775170
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410508550,b.Date,>=,1279695193#15851182
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1280261598#10218516
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280247151,c.CreationDate,<=,1409910433#15712156
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279643930,c.CreationDate,<=,1410560662#15879761
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280993273,b.Date,<=,1409297358#15572404
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410516065,b.Date,<=,1410451706#15851776
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1409330075#10058865
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,<=,1410397911#3316173
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,=,1354202719#16
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410470617#10216737
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281120365,b.Date,=,1334382510#4
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281888729,c.CreationDate,<=,1409970750#15673867
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1280339635#10205015
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1280191784#10222097
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279568349,b.Date,<=,1410443404#15872678
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1280180322#10213863
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279573446,b.Date,<=,1408525081#15431256
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1290946276#9816612
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279724541,c.CreationDate,<=,1410380860#15842612
comments c,badges b#c.UserId=b.UserId#c.Score,=,3,c.CreationDate,<=,1410463137#534576
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,b.Date,<=,1410460508#3317695
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,<=,1410123929#3297683
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1282918327#10143252
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279671326,b.Date,<=,1410013831#15753857
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1281297560,b.Date,<=,1410511098#15808923
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410259846#10180623
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,b.Date,<=,1409791800#3285778
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1285093822,b.Date,>=,1279630452#15612386
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1288917153,b.Date,<=,1409375312#15054101
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1283995055,b.Date,<=,1409083392#15317153
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279627153,b.Date,<=,1408514013#15416014
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1279830236#10231332
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1282144367,c.CreationDate,<=,1410403716#15764571
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,b.Date,<=,1409748589#3283793
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280171621,b.Date,<=,1409664658#15637131
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280254265,c.CreationDate,<=,1410431602#15830234
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280389756,c.CreationDate,<=,1410640459#15855859
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,=,1341884918#4
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410270741,b.Date,>=,1279641251#15796404
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,=,1372178857#304
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,=,1410441199#2
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279631646,c.CreationDate,<=,1410639062#15888849
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279727424,c.CreationDate,<=,1409653540#15673835
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410235146#10185685
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409554390,b.Date,>=,1288992155#15067621
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1409736818#10106902
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281037512,c.CreationDate,<=,1410630777#15830388
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280167471,c.CreationDate,<=,1410105149#15757070
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410403716,b.Date,>=,1281181652#15794155
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279637646,c.CreationDate,<=,1410292087#15821868
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1409990641#10149843
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1367580780,b.Date,>=,1281723901#7
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410157117#10166440
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1280083278#10226645
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280503172,b.Date,<=,1410434479#15817866
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1409348946#10061972
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410436137#10218032
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1279822932#10231381
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1286407764,c.CreationDate,<=,1407876091#15040873
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280325834,b.Date,<=,1409224641#15560781
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1284534507#10081642
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410184800#10176893
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280222025,b.Date,<=,1410272692#15794079
comments c,badges b#c.UserId=b.UserId#c.Score,=,5,b.Date,>=,1280270927#106771
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1281985421#10148250
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410391373,b.Date,>=,1280572777#15806096
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280956237,b.Date,<=,1410363929#15791428
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1233588104,b.Date,<=,1410597655#15899374
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,b.Date,<=,1410543066#3322643
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279661851,c.CreationDate,<=,1410537841#15872726
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280688704,c.CreationDate,<=,1410364421#15803381
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279830236,b.Date,<=,1410511098#15864437
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279579185,c.CreationDate,<=,1410639062#15892138
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,<=,1410218093#3306079
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1377790729,b.Date,<=,1410506969#18
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279568349,b.Date,<=,1409784180#15722418
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1409507257#10079525
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1409952595#10143093
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281734884,c.CreationDate,<=,1410529377#15793526
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410169244#10175851
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410246976#10179426
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410233664#10185666
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279568349,b.Date,<=,1410445700#15872697
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279606128,b.Date,<=,1410607567#15894435
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279714063,b.Date,>=,1279569547#15884725
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410378819,b.Date,=,1383327724#617
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281715877,b.Date,<=,1410447190#15788203
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410211789#10176298
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279610648,b.Date,<=,1409776523#15706018
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1283087803,b.Date,<=,1410308291#15588750
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,>=,1280937325#3312564
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279672940,b.Date,>=,1280174322#15855603
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,>=,1282478835#3306014
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1280281732#10205749
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1409936567#10138655
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280238824,b.Date,<=,1410529361#15834424
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280913473,c.CreationDate,<=,1409760849#15654974
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1284730145#10049412
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,>=,1279593325#3321972
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279817350,c.CreationDate,<=,1410527993#15864117
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1371440072,b.Date,>=,1279797799#32
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279670693,b.Date,=,1402446385#12
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279569811,c.CreationDate,<=,1409945618#15752712
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1285021095,c.CreationDate,<=,1409158827#15344750
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280431026,b.Date,<=,1409950833#15711976
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1282534553#10106697
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1280172822#10214470
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1281722645#10182190
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279568350,b.Date,<=,1409814717#15721372
comments c,badges b#c.UserId=b.UserId#c.Score,=,2,c.CreationDate,>=,1239521894#1331797
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279725215,c.CreationDate,<=,1410480840#15860527
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410127426,b.Date,<=,1410465495#15761669
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1284923326,b.Date,<=,1410261585#15514464
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410099897#10173505
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,b.Date,<=,1410196523#3305801
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410431602,b.Date,<=,1410623132#15864317
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281746870,c.CreationDate,<=,1410596558#15805797
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279721892,b.Date,<=,1410444083#15845236
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1279582460#10237097
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410027451#10150279
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,>=,1279621154#3321702
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1283348926,c.CreationDate,<=,1410409484#15711095
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280222027,b.Date,<=,1410518569#15837155
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1285085114,c.CreationDate,<=,1410558772#15617899
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1350173209,b.Date,>=,1283862380#256
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280237624,b.Date,<=,1409776523#15677199
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,=,1329087189#176
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279603749,b.Date,<=,1409133281#15591056
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410102086#10158876
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1284551761,b.Date,<=,1410577531#15606386
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1409602452#10087838
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1279590247#10231425
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410124397#10162759
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279601048,b.Date,<=,1410088021#15785994
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280445952,c.CreationDate,<=,1410382784#15811502
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410587382#10238385
comments c,badges b#c.UserId=b.UserId#c.Score,=,6,b.Date,>=,1280235224#50139
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279881809,c.CreationDate,<=,1410336349#15825777
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281063661,b.Date,<=,1410192389#15753695
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279641251,b.Date,<=,1408933521#15501699
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410629410,b.Date,<=,1410558232#15892922
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,<=,1410166602#3300096
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1280441759#10212839
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410396146,b.Date,<=,1410273293#15794409
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,=,1292533906#14
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280707459,b.Date,>=,1280899831#15799827
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1281628100#10185482
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279575724,c.CreationDate,<=,1410520225#15874301
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280175222,b.Date,<=,1409566575#15629917
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279570746,b.Date,<=,1409032422#15539337
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1279568349#10238334
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280243300,c.CreationDate,<=,1410247890#15783811
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280196523,b.Date,<=,1408812145#15468706
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,=,1392977208#7
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280213024,b.Date,<=,1410426946#15831762
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410127608,b.Date,<=,1410580532#15786672
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1279575846#10234265
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1281335614#10194252
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409657845,b.Date,<=,1410267251#15614001
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410430127,b.Date,=,1385027762#6
comments c,badges b#c.UserId=b.UserId#c.Score,=,12,c.CreationDate,<=,1409819084#4473
comments c,badges b#c.UserId=b.UserId#c.Score,=,2,b.Date,<=,1410184800#1324074
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281418605,b.Date,=,1358510371#2589
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279569246,b.Date,<=,1409611113#15663750
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1281684193#10183137
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279573746,b.Date,<=,1408802143#15498653
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,=,1391779089#50
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1409011890#10019482
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280665795,b.Date,<=,1408743130#15439652
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1279726400#10233174
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280179122,b.Date,<=,1410449597#15837897
comments c,badges b#c.UserId=b.UserId#c.Score,=,2,c.CreationDate,>=,1280158604#1330067
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410379238,b.Date,<=,1410249602#15773938
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279589382,c.CreationDate,<=,1410538918#15878532
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280744409,b.Date,<=,1409843137#15669178
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280022514,b.Date,<=,1408826419#15472362
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1279609031#10236417
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279594748,b.Date,<=,1410466550#15862812
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281138607,c.CreationDate,<=,1410507843#15809337
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,b.Date,<=,1409791053#3285777
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1283119671,b.Date,<=,1409941869#15508135
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279580046,b.Date,<=,1409070961#15557792
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,=,1311120133#2074
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1285550864,b.Date,<=,1409745024#15380298
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1407855448#9832918
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410455433#10221132
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410461879#10221206
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281460007,b.Date,>=,1281543894#15743306
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280419848,b.Date,<=,1410437336#15827879
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1280189371#10222239
comments c,badges b#c.UserId=b.UserId#c.Score,=,3,c.CreationDate,<=,1410532494#534576
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280676841,c.CreationDate,<=,1410177935#15746201
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1279707492#10220341
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409767046,b.Date,=,1357361126#370
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1410307083#10196006
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1282138951#10176569
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279568347,b.Date,<=,1410177588#15803929
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281712781,c.CreationDate,<=,1410590242#15806254
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280904931,b.Date,<=,1410286842#15775836
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410226268#10178024
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280274077,c.CreationDate,<=,1409864312#15701535
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1283869191,b.Date,<=,1410546094#15717341
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409925834,b.Date,>=,1279574346#15740639
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,<=,1410634259#3321956
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279796562,c.CreationDate,<=,1409850361#15718664
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1281972813,b.Date,<=,1408041848#15202833
comments c,badges b#c.UserId=b.UserId#c.Score,=,1,c.CreationDate,>=,1280043601#3318890
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,>=,1281030735#10198711
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280607149,b.Date,=,1380778602#8
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280222027,b.Date,<=,1408216221#15308035
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1282312489,b.Date,<=,1408665235#15292755
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,<=,1409773206#10121780
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279572484,c.CreationDate,<=,1410495881#15873657
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,c.CreationDate,<=,1410110498#10160747
comments c,badges b#c.UserId=b.UserId#c.Score,=,2,b.Date,>=,1279574946#1331343
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279709065,b.Date,<=,1410574904#15887700
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280088604,b.Date,<=,1410092999#15776707
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279611167,b.Date,<=,1410490914#15873033
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1283367827,c.CreationDate,<=,1410293129#15672655
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279598968,c.CreationDate,<=,1410543514#15879606
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279613649,b.Date,<=,1410426946#15852049
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1289148473,b.Date,<=,1409217568#14984167
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1403765539,b.Date,<=,1410189812#4
comments c,badges b#c.UserId=b.UserId#c.Score,=,0,b.Date,>=,1280264626#10206189
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279744276,c.CreationDate,<=,1410292709#15817487
