comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1408738327#15547761
comments c,badges b#c.UserId=b.UserId#c.Score,=,2#1331833
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1283109536#15754941
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1281533394#15808909
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1284461638#7
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280252798#15865747
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410444284#15865923
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409691484#15674270
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410637094#15895955
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281508983#15823243
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409819286#15723956
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410178273#15793982
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,6#50342
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280581477#15846794
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280766019#15851362
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280977853#15840226
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1287479529#15467198
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279568350#15897456
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1284658555#15660944
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410579633#15899178
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1292509798#9
comments c,badges b#c.UserId=b.UserId#b.Date,=,1390257417#12
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1361262110#51
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1283536756#15642447
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410490914#15878520
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280173422#15864426
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410539436#15883044
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410543765#15898397
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279604649#15885470
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1283106103#15653913
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,=,1350429081#85
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279725792#15871635
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409584934#15667386
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279740245#15887748
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279604048#15885476
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410570504#15898624
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279577647#15891242
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409854524#15724669
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410642540#15896733
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279649739#15890851
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280175774#15872247
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409934131#15752080
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410479980#15878479
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279570146#15895267
comments c,badges b#c.UserId=b.UserId#c.Score,=,2#1331833
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410579014#15899174
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280173607#15873792
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409522629#15661595
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,=,1342726739#1906
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1282239268#15701582
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,2#1331833
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410545960#15886015
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279597448#15887271
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410551099#15898478
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410448773#15867500
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410387876#15857370
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,=,1360589854#5
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279569922#15898689
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1239522114#15899919
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280242424#15853452
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1344132925#6
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279719669#15888413
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,2#1331833
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409740334#15711999
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410398081#15864823
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1407797245#15273268
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1282020464#15809986
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1283015794#15756309
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1408526820#15438298
comments c,badges b#c.UserId=b.UserId#b.Date,=,1367450844#1
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279606749#15884311
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1282831735#15765335
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410103607#15781253
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280848520#15841768
comments c,badges b#c.UserId=b.UserId#b.Date,=,1395108965#17
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280404386#15858686
comments c,badges b#c.UserId=b.UserId#b.Date,=,1330980297#13
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1392346235#88
comments c,badges b#c.UserId=b.UserId#c.Score,=,2#1331833
comments c,badges b#c.UserId=b.UserId#c.Score,=,2#1331833
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409263199#15629098
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1408128195#15340765
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410196126#15818238
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280338969#15861581
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409245784#15627093
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1390638314#318
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410536562#15881043
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1345756482#74
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1284398184#15611507
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410373060#15864586
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280964337#15840732
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409648298#15671059
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410385865#15856787
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279568350#15897456
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279643025#15891349
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1387489083#11
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279665077#15890641
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279887206#15867604
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280275127#15852171
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410321196#15841306
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280604314#15853369
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279596548#15887823
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410536562#15881043
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280247225#15853340
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409964886#15759166
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1286482500#15543938
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1283966877#15709571
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280346126#15860573
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280235524#15854278
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410248450#15815873
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410285358#15828179
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409761721#15713833
comments c,badges b#c.UserId=b.UserId#b.Date,=,1378494404#31
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1408128195#15340765
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1408622647#15516569
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279991443#15880552
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409301348#15633442
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280057884#15878278
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410364290#15850655
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280231024#15855060
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1393598375#318
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410201747#15818528
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410375690#15864588
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1281352773#15811792
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409850971#15732038
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409582080#15671751
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279609448#15883720
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,2#1331833
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280180671#15871223
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1282184906#15798920
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1281026195#15836365
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279711092#15872868
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410047530#15773899
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409752250#15713453
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410546585#15886141
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1373459966#11
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,=,1407502330#53
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1408933092#15567409
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280370239#15850033
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,=,1342261237#1
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409784180#15723315
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1298681358#14750484
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280436550#15848244
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1405466258#318
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279605170#15895214
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280032161#15879852
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409332701#15632962
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1281771009#15790501
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410119539#15800785
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279568347#15900001
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280200424#15862884
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1281533394#15808909
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1334229626#16
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409420903#15657740
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1405271211#2
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280174622#15864416
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280847509#15848328
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280441759#15856950
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410531986#15880625
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410380181#15853979
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410546469#15886081
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1331254415#139
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281295286#15831172
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410612548#15899634
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410628154#15894208
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279573890#15897744
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410471962#15874458
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280207924#15862674
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279798699#15870791
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409232891#15625878
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410134286#15787807
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409161586#15607440
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281962136#15810985
comments c,badges b#c.UserId=b.UserId#b.Date,=,1375239623#3870
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279798699#15870791
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409531634#15662810
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409497337#15661755
comments c,badges b#c.UserId=b.UserId#b.Date,=,1398349247#142
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410631710#15899733
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1282214664#15796773
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1408380698#15396992
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409155154#15607048
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279641772#15891865
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410140185#15790312
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410209119#15818587
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1403693897#14412829
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,2#1331833
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1299943562#14561870
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409334001#15633132
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1280222027#15857070
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409797520#15724484
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,=,1294863582#112
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410631710#15899733
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279613649#15882329
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410371913#15852833
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409743530#15711999
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1281582727#15820954
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279648942#15876953
comments c,badges b#c.UserId=b.UserId#b.Date,=,1399392408#26
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280237857#15868843
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410380630#15854315
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1278798229#15899892
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410381496#15854636
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1410539436#15883044
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280782669#15850328
comments c,badges b#c.UserId=b.UserId#b.Date,=,1386803673#3
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410476541#15874590
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1408997870#15530073
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,3#535032
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,<=,1409837595#15729096
comments c,badges b#c.UserId=b.UserId#b.Date,=,1385975799#29
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279672008#15889964
comments c,badges b#c.UserId=b.UserId#c.Score,=,1#3322860
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279638851#15877661
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1282922391#15760143
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279641251#15877373
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1410388807#15864804
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1280786536#15850211
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#c.CreationDate,>=,1279576792#15896502
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,badges b#c.UserId=b.UserId#b.Date,<=,1409703184#15674319
comments c,badges b#c.UserId=b.UserId#b.Date,>=,1279568347#15900001
comments c,badges b#c.UserId=b.UserId#c.Score,=,0#10238947
comments c,postHistory ph#c.UserId=ph.UserId#c.Score,=,1#56435232
comments c,postHistory ph#c.UserId=ph.UserId#c.Score,=,0#167312466
comments c,postHistory ph#c.UserId=ph.UserId#c.Score,=,0#167312466
comments c,postHistory ph#c.UserId=ph.UserId#c.CreationDate,<=,1410555943#262880314
comments c,postHistory ph#c.UserId=ph.UserId#ph.PostHistoryTypeId,=,5#111478223
comments c,postHistory ph#c.UserId=ph.UserId#ph.CreationDate,<=,1410554827#262842327
comments c,postHistory ph#c.UserId=ph.UserId#ph.PostHistoryTypeId,=,5#111478223
comments c,postHistory ph#c.UserId=ph.UserId#ph.PostHistoryTypeId,=,1#1794583
comments c,postHistory ph#c.UserId=ph.UserId#ph.PostHistoryTypeId,=,2#54616744
comments c,postHistory ph#c.UserId=ph.UserId#c.CreationDate,>=,1233588104#263105129
comments c,postHistory ph#c.UserId=ph.UserId#c.Score,=,0#167312466
comments c,postHistory ph#c.UserId=ph.UserId#ph.CreationDate,>=,1279574383#263090235
comments c,postHistory ph#c.UserId=ph.UserId#c.Score,=,0#167312466
comments c,postHistory ph#c.UserId=ph.UserId#ph.CreationDate,<=,1410116656#261230297
comments c,postHistory ph#c.UserId=ph.UserId#c.Score,=,0#167312466
comments c,postHistory ph#c.UserId=ph.UserId#c.Score,=,0#167312466
comments c,postHistory ph#c.UserId=ph.UserId#ph.CreationDate,<=,1408635007#256679057
comments c,postHistory ph#c.UserId=ph.UserId#c.CreationDate,<=,1408546742#255941860
comments c,postHistory ph#c.UserId=ph.UserId#c.CreationDate,>=,1278791046#263105041
comments c,postHistory ph#c.UserId=ph.UserId#c.CreationDate,>=,1282161272#261594413
comments c,postHistory ph#c.UserId=ph.UserId#ph.PostHistoryTypeId,=,6#32775907
comments c,postHistory ph#c.UserId=ph.UserId#ph.PostHistoryTypeId,=,3#1794583
comments c,postHistory ph#c.UserId=ph.UserId#c.CreationDate,=,1364814657#64
comments c,postHistory ph#c.UserId=ph.UserId#ph.CreationDate,>=,1281093429#262731365
comments c,postHistory ph#c.UserId=ph.UserId#c.Score,=,0#167312466
comments c,postHistory ph#c.UserId=ph.UserId#ph.PostHistoryTypeId,=,2#54616744
comments c,postHistory ph#c.UserId=ph.UserId#c.Score,=,0#167312466
comments c,postHistory ph#c.UserId=ph.UserId#c.Score,=,0#167312466
comments c,postHistory ph#c.UserId=ph.UserId#ph.PostHistoryTypeId,=,2#54616744
comments c,postHistory ph#c.UserId=ph.UserId#c.CreationDate,=,1342728090#1665
