comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.AnswerCount,=,2,p.CommentCount,>=,0,p.FavoriteCount,<=,5,u.Reputation,<=,577#26694
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.AnswerCount,>=,0,p.AnswerCount,<=,7,p.FavoriteCount,<=,6,u.DownVotes,>=,0,u.DownVotes,<=,0#165967
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.PostTypeId,=,1,p.FavoriteCount,<=,7,p.CreationDate,>=,1280213529,u.UpVotes,<=,186,u.CreationDate,<=,1408863489#246914
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,1,p.CreationDate,<=,1410292854,u.Reputation,<=,284,u.CreationDate,<=,1409004825#14630
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.PostTypeId,=,1,p.FavoriteCount,=,0,p.CreationDate,>=,1279582642,u.Reputation,>=,1,u.Reputation,<=,415,u.Views,>=,0,u.DownVotes,>=,0,u.DownVotes,<=,11#7498
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.PostTypeId,=,1,p.CreationDate,>=,1282450563,u.Reputation,>=,1,u.Reputation,<=,1273,u.DownVotes,>=,0#572281
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,1,p.PostTypeId,=,1,p.ViewCount,=,394,p.AnswerCount,=,1,u.Views,<=,63,u.DownVotes,<=,0,u.UpVotes,>=,0,u.CreationDate,>=,1280242860,u.CreationDate,<=,1409610873#4
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.PostTypeId,=,1,p.Score,>=,-1,p.Score,<=,15,p.CommentCount,=,0,p.CreationDate,>=,1282238659,p.CreationDate,<=,1410381576,u.UpVotes,>=,0#619044
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.PostTypeId,=,1,p.AnswerCount,=,0#311565
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,<=,1410187894,p.PostTypeId,=,1,p.CommentCount,=,2,p.CreationDate,>=,1281663522,u.CreationDate,<=,1409642620#219049
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.ViewCount,>=,0,p.ViewCount,<=,2003,p.CommentCount,>=,0,p.CommentCount,<=,13,p.FavoriteCount,<=,19,p.CreationDate,>=,1280061383,p.CreationDate,<=,1409826513,u.Reputation,<=,1921,u.Views,<=,43,u.DownVotes,=,0#47676
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.ViewCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,7,p.FavoriteCount,<=,6,p.CreationDate,>=,1287762089,u.Reputation,>=,1,u.DownVotes,<=,6,u.UpVotes,<=,408,u.CreationDate,<=,1410273672#251475
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,c.CreationDate,>=,1287039680,p.PostTypeId,=,1,p.ViewCount,=,121,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CreationDate,<=,1410151862,u.Reputation,>=,1,u.Reputation,<=,414,u.DownVotes,>=,0,u.DownVotes,<=,2,u.CreationDate,>=,1280413752#543
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1280868768,p.PostTypeId,=,1,p.CommentCount,<=,13,u.Views,<=,31,u.UpVotes,>=,0,u.CreationDate,>=,1280247959#175486
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1280770622,p.ViewCount,>=,0,p.ViewCount,<=,3121,p.AnswerCount,>=,0,p.FavoriteCount,=,0,p.CreationDate,<=,1410021340,u.Views,>=,0,u.Views,<=,23,u.UpVotes,<=,210#3105
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,<=,14,p.FavoriteCount,>=,0,p.FavoriteCount,<=,14,u.DownVotes,<=,0#167059
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,1,p.ViewCount,>=,0,p.ViewCount,<=,20452,p.FavoriteCount,>=,0,u.Views,<=,27,u.DownVotes,<=,3,u.UpVotes,>=,0,u.UpVotes,<=,86#2236
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1281026347,p.Score,>=,0,p.Score,<=,41,p.ViewCount,>=,0,p.AnswerCount,<=,5,p.FavoriteCount,>=,0,u.Reputation,<=,22275,u.Views,=,7,u.CreationDate,<=,1408281305#1887
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.ViewCount,<=,2078,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,=,2,p.CreationDate,>=,1279607327,u.Reputation,>=,1,u.Views,>=,0,u.UpVotes,>=,0,u.CreationDate,<=,1409195852#165019
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.PostTypeId,=,1,u.Views,=,4,u.CreationDate,>=,1280217087,u.CreationDate,<=,1410448626#6028
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1286562080,c.CreationDate,<=,1410370859,p.Score,<=,11,p.AnswerCount,>=,0,p.CreationDate,<=,1408606890,u.Reputation,<=,199,u.DownVotes,<=,1,u.UpVotes,<=,1547#161029
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,0,p.Score,<=,78,p.FavoriteCount,>=,0,u.Reputation,<=,346#82399
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.Score,<=,18,p.FavoriteCount,>=,0,u.Views,>=,0,u.Views,<=,25#39674
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,2,p.Score,>=,-1,p.ViewCount,<=,1563,p.CommentCount,=,0,p.FavoriteCount,<=,42,u.Reputation,<=,1775#1221
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,c.CreationDate,>=,1280414335,c.CreationDate,<=,1409324779,p.Score,<=,14,p.ViewCount,>=,0,u.Reputation,>=,1,u.Views,<=,260#532885
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,1,p.FavoriteCount,>=,0,u.Reputation,>=,1,u.Reputation,<=,7663,u.Views,>=,0,u.Views,<=,17#1473
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,0,p.Score,<=,22,p.CommentCount,>=,0,p.CreationDate,>=,1282031501,p.CreationDate,<=,1408361383,u.Reputation,<=,401,u.DownVotes,>=,0,u.DownVotes,<=,0,u.UpVotes,<=,5,u.CreationDate,>=,1281738625#114426
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1279567347,c.CreationDate,<=,1409686016,p.PostTypeId,=,1,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.CommentCount,<=,15,p.CreationDate,<=,1409567457#1595242
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1233586250,p.PostTypeId,=,1,p.AnswerCount,<=,4,u.Reputation,>=,1,u.UpVotes,=,0#40843
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,1,c.CreationDate,>=,1280786794,c.CreationDate,<=,1409885483,p.PostTypeId,=,1,p.Score,>=,-2,p.ViewCount,<=,3121,p.AnswerCount,<=,5,p.FavoriteCount,>=,0,p.FavoriteCount,<=,3,p.CreationDate,>=,1280244394,p.CreationDate,<=,1409322310,u.DownVotes,>=,0,u.UpVotes,<=,2#835
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.Score,<=,14,p.AnswerCount,>=,0,p.FavoriteCount,<=,67,p.CreationDate,<=,1410459317,u.Views,>=,0,u.DownVotes,>=,0,u.DownVotes,<=,0,u.CreationDate,>=,1279586057,u.CreationDate,<=,1410294375#154714
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.PostTypeId,=,2,p.Score,<=,47,u.Views,>=,0,u.UpVotes,>=,0#33593443
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.PostTypeId,=,2,u.Views,>=,0,u.CreationDate,>=,1289662855,u.CreationDate,<=,1408014924#14218543
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,-4,p.ViewCount,<=,3223,p.CommentCount,>=,0,p.CreationDate,>=,1282439094,u.Reputation,<=,153,u.UpVotes,>=,0,u.CreationDate,<=,1406145241#134146
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,-1,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,<=,1408559600,u.Views,<=,34#52141
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1279671695,p.PostTypeId,=,1,p.Score,>=,-6,p.Score,<=,105,p.CommentCount,=,10,u.Reputation,>=,1,u.Views,<=,211,u.UpVotes,<=,1883#6046
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,<=,28,p.AnswerCount,>=,0,u.Views,>=,0,u.Views,<=,15,u.DownVotes,<=,6#98843
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,1,p.Score,<=,24,p.AnswerCount,>=,0,p.AnswerCount,<=,5,u.Views,>=,0,u.Views,<=,151,u.DownVotes,>=,0,u.UpVotes,>=,0#33718
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.Score,>=,-3,p.Score,<=,42,p.ViewCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,<=,7#625513
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.ViewCount,<=,3048,p.AnswerCount,<=,4,p.FavoriteCount,>=,0,p.FavoriteCount,<=,7,u.Reputation,>=,1#741734
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,c.CreationDate,>=,1279605239,p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,13,u.Views,>=,0,u.Views,<=,5554,u.UpVotes,<=,613#993554
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.ViewCount,>=,0,p.ViewCount,<=,4252,u.DownVotes,>=,0,u.DownVotes,<=,4,u.UpVotes,=,1#15105
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1279638081,c.CreationDate,<=,1410257539,p.PostTypeId,=,1,p.Score,=,1,p.CommentCount,>=,0,p.CommentCount,<=,14,p.FavoriteCount,<=,21,p.CreationDate,>=,1281661719,p.CreationDate,<=,1410323883,u.Reputation,=,1,u.UpVotes,>=,0#1
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,-4,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.CommentCount,>=,0,u.Reputation,<=,176#154074
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.AnswerCount,=,0,p.CommentCount,>=,0,p.CommentCount,<=,12,p.CreationDate,>=,1280438425,u.UpVotes,>=,0#361043
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.CommentCount,>=,0,p.CommentCount,<=,13,u.Reputation,<=,1306,u.UpVotes,>=,0,u.UpVotes,<=,72#740463
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.PostTypeId,=,1,p.AnswerCount,>=,0,u.Views,=,0,u.DownVotes,>=,0,u.DownVotes,<=,0#6126
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,0,p.ViewCount,<=,7576,p.FavoriteCount,>=,0,p.FavoriteCount,<=,14,u.Reputation,<=,504,u.DownVotes,=,0,u.CreationDate,>=,1280190062,u.CreationDate,<=,1406118557#84874
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.ViewCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,6,u.DownVotes,>=,0,u.CreationDate,>=,1280171982#698074
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1280012942,p.Score,>=,-1,p.Score,<=,14,p.ViewCount,=,192,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,11,u.Reputation,>=,1,u.Views,>=,0,u.Views,<=,22,u.DownVotes,<=,0,u.CreationDate,>=,1282486021#21
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,1,p.FavoriteCount,>=,0,p.FavoriteCount,<=,12,p.CreationDate,<=,1410278795,u.Reputation,>=,1,u.Reputation,<=,183,u.CreationDate,>=,1281184685,u.CreationDate,<=,1408504115#2142
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,c.CreationDate,>=,1279823355,c.CreationDate,<=,1409145628,p.Score,<=,16,p.CreationDate,<=,1409946340,u.UpVotes,<=,11,u.CreationDate,>=,1281971948#231113
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,<=,1410274347,p.PostTypeId,=,5,p.CommentCount,=,0,u.DownVotes,>=,0#1429075
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,0,p.Score,<=,26,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.CommentCount,>=,0,u.Reputation,=,1#3377
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,<=,1410311934,p.CommentCount,>=,0,p.FavoriteCount,<=,12,u.Views,>=,0,u.Views,<=,19,u.UpVotes,=,1#2980
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,1,p.PostTypeId,=,1,p.Score,<=,31,u.Views,>=,0,u.UpVotes,>=,0,u.UpVotes,<=,32,u.CreationDate,>=,1280179185,u.CreationDate,<=,1410514481#16384
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.PostTypeId,=,1,p.Score,=,7,p.ViewCount,<=,4817,p.FavoriteCount,<=,4,u.Reputation,>=,1#38665
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#u.CreationDate,>=,1292484380,u.CreationDate,<=,1409254740#15093479
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1279583805,p.Score,>=,0,u.Views,<=,1244#6715518
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,2,p.AnswerCount,=,1,p.CommentCount,>=,0,p.CommentCount,<=,14,p.FavoriteCount,<=,4,p.CreationDate,<=,1410592749,u.Reputation,>=,1,u.Views,>=,0,u.UpVotes,>=,0,u.UpVotes,<=,10,u.CreationDate,>=,1290021710#132
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,-1,p.Score,<=,23,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,<=,10,p.CreationDate,>=,1280928727,u.CreationDate,<=,1409233636#1632290
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,c.CreationDate,=,1331148825,p.AnswerCount,>=,0,p.AnswerCount,<=,7,u.Reputation,<=,176,u.Views,>=,0,u.DownVotes,=,0#6
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.ViewCount,>=,0,p.ViewCount,<=,5789,p.CreationDate,<=,1409105765,u.Views,<=,64#256329
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.PostTypeId,=,1,p.Score,>=,0,p.CommentCount,=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5#242764
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.ViewCount,>=,0,p.ViewCount,<=,8994,p.AnswerCount,>=,0,p.FavoriteCount,<=,9,u.Reputation,=,3,u.DownVotes,>=,0,u.UpVotes,<=,68#70
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1280781033,p.Score,>=,-2,p.Score,<=,26,p.CreationDate,>=,1279724951,p.CreationDate,<=,1409682532,u.Reputation,>=,1,u.Reputation,<=,164,u.Views,>=,0,u.Views,<=,33,u.CreationDate,>=,1280940716#134765
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.PostTypeId,=,1,p.CommentCount,=,0,p.CreationDate,<=,1408383715,u.Reputation,>=,1,u.Reputation,<=,6235,u.DownVotes,<=,5#316341
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.FavoriteCount,<=,4,p.CreationDate,>=,1283324974,p.CreationDate,<=,1410117382,u.Reputation,>=,1,u.Reputation,<=,288,u.Views,<=,264,u.CreationDate,<=,1407935837#63740
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.PostTypeId,=,1,p.Score,>=,-1,p.AnswerCount,>=,0,p.CommentCount,>=,0,u.Views,>=,0,u.DownVotes,>=,0,u.DownVotes,<=,1#576477
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#u.Reputation,>=,1,u.Reputation,<=,221,u.Views,<=,142#221519
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.CommentCount,<=,12,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,>=,1279842744,p.CreationDate,<=,1410214183,u.Views,>=,0,u.Views,<=,76,u.DownVotes,<=,0#73586
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,<=,1410143530,p.Score,=,1,p.FavoriteCount,=,1,p.CreationDate,>=,1280538488,u.Views,=,0#159
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,29,p.AnswerCount,=,0,u.Views,<=,53,u.UpVotes,>=,0#74241
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1280572652,p.CommentCount,>=,0,p.CreationDate,<=,1410254467,u.DownVotes,>=,0,u.DownVotes,<=,3,u.UpVotes,<=,201#1169976
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,<=,1410284182,p.PostTypeId,=,1,p.Score,<=,13,p.ViewCount,>=,0,p.ViewCount,<=,7663,p.AnswerCount,>=,0,p.AnswerCount,<=,8,u.Reputation,>=,1#1616659
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,0,p.Score,<=,16,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,=,0,p.CreationDate,>=,1279647660,p.CreationDate,<=,1409341532,u.Reputation,>=,1,u.Views,>=,0,u.UpVotes,>=,0,u.UpVotes,<=,170#234275
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.PostTypeId,=,1,p.AnswerCount,>=,0,p.AnswerCount,<=,5,p.CreationDate,<=,1410069352,u.Reputation,>=,1,u.DownVotes,>=,0,u.UpVotes,=,3#9144
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.PostTypeId,=,1,p.AnswerCount,=,1,p.CommentCount,=,0,u.DownVotes,<=,1#124367
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.Score,<=,32,p.ViewCount,<=,2923,p.FavoriteCount,>=,0,p.FavoriteCount,<=,4,u.UpVotes,>=,0,u.UpVotes,<=,19,u.CreationDate,>=,1309612673,u.CreationDate,<=,1408135811#42531
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,>=,1279581212,p.CreationDate,<=,1408964868,u.Views,>=,0,u.Views,<=,126,u.CreationDate,>=,1295436436#127660
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1279633331,c.CreationDate,<=,1410639135,p.Score,>=,-3,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CreationDate,>=,1286999665,u.UpVotes,<=,194#655393
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,<=,16,p.FavoriteCount,<=,5,u.Reputation,<=,164,u.DownVotes,>=,0,u.DownVotes,<=,0,u.UpVotes,<=,8#25094
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1236111136,c.CreationDate,<=,1410336349,p.PostTypeId,=,1,p.Score,<=,32,p.ViewCount,>=,0,p.ViewCount,<=,8108#1737977
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,c.CreationDate,>=,1281057420,c.CreationDate,<=,1409914031,p.AnswerCount,<=,5,p.CommentCount,=,1,p.FavoriteCount,=,0,u.DownVotes,>=,0,u.DownVotes,<=,4,u.UpVotes,<=,38,u.CreationDate,>=,1305004448,u.CreationDate,<=,1408626315#833
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,<=,1410633806,p.PostTypeId,=,2,u.Views,=,0,u.DownVotes,>=,0,u.UpVotes,>=,0,u.CreationDate,>=,1279850083#554
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.ViewCount,>=,0,p.ViewCount,<=,15051,p.AnswerCount,>=,0,p.AnswerCount,<=,6,u.UpVotes,>=,0#1744104
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1286432094,p.PostTypeId,=,1,p.AnswerCount,=,2,p.CommentCount,>=,0,u.Reputation,<=,596#69943
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.CreationDate,>=,1283922212,u.UpVotes,>=,0,u.UpVotes,<=,29#565944
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,88,p.CommentCount,=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,>=,1279575602,p.CreationDate,<=,1410265834,u.Reputation,<=,276,u.Views,>=,0,u.Views,<=,76#16367
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,c.CreationDate,>=,1279709826,p.Score,>=,-3,p.Score,<=,21,p.CommentCount,>=,0#36385305
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,<=,1410403631,p.Score,>=,-1,p.CommentCount,>=,0,p.CommentCount,<=,15,p.CreationDate,>=,1279567993,p.CreationDate,<=,1407532996,u.Reputation,<=,590#519983
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,0,p.Score,<=,47,p.AnswerCount,<=,12,p.FavoriteCount,>=,0,p.CreationDate,<=,1409339716,u.Views,<=,33#52797
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.CommentCount,>=,0,p.CreationDate,>=,1284955638,u.UpVotes,>=,0#54908587
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,<=,1410606273,p.ViewCount,>=,0,p.ViewCount,<=,22354,u.UpVotes,>=,0,u.CreationDate,>=,1282184625#1273656
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,4,p.PostTypeId,=,1,p.AnswerCount,>=,0,p.CreationDate,>=,1286457302,u.Reputation,>=,1,u.Reputation,<=,304,u.UpVotes,>=,0,u.UpVotes,<=,13,u.CreationDate,>=,1279566509,u.CreationDate,<=,1409809021#35
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,c.CreationDate,<=,1409871173,p.Score,=,1,p.ViewCount,>=,0,p.CommentCount,>=,0,u.Views,>=,0,u.Views,<=,77,u.CreationDate,>=,1292883843,u.CreationDate,<=,1407471332#74420
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.Score,>=,-1,p.Score,<=,29,p.CommentCount,>=,0,u.UpVotes,=,0#64817
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,8,p.FavoriteCount,<=,11,p.CreationDate,>=,1279693371,u.UpVotes,>=,0,u.UpVotes,<=,228,u.CreationDate,>=,1280932451#234688
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,c.CreationDate,>=,1279961077,c.CreationDate,<=,1408130031,p.ViewCount,>=,0,p.CommentCount,>=,0,u.Views,=,11#5599
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,<=,1410441862,p.PostTypeId,=,1,p.FavoriteCount,<=,10,p.CreationDate,>=,1279615118,p.CreationDate,<=,1410528733,u.Reputation,>=,1,u.Reputation,<=,185,u.Views,>=,0,u.UpVotes,>=,0,u.UpVotes,<=,4#20523
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,2,c.CreationDate,>=,1279802281,p.CommentCount,>=,0,u.Reputation,<=,6524,u.UpVotes,=,1#206
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,6,u.Views,<=,63,u.DownVotes,>=,0,u.CreationDate,<=,1410352469#260872
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.ViewCount,>=,0,p.ViewCount,<=,4482,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,10,p.CreationDate,>=,1281349778,u.UpVotes,>=,0,u.UpVotes,<=,4#92875
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1279568310,c.CreationDate,<=,1410129389,p.Score,<=,18,u.Reputation,>=,1,u.Reputation,<=,377,u.Views,<=,38,u.UpVotes,=,0#43185
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,<=,1410387942,p.ViewCount,>=,0,p.ViewCount,<=,4322,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,>=,0,p.FavoriteCount,<=,21,u.Views,<=,36,u.DownVotes,>=,0,u.DownVotes,<=,0,u.UpVotes,<=,29#43630
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1280943020,p.PostTypeId,=,2#51541806
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#p.AnswerCount,<=,4#1703759
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.Score,=,2,p.ViewCount,>=,0,p.ViewCount,<=,2163,p.AnswerCount,<=,4,p.FavoriteCount,<=,69,u.DownVotes,>=,0,u.UpVotes,>=,0,u.UpVotes,<=,11#333
comments c,posts p,users u#c.UserId=u.Id,u.Id=p.OwnerUserId#c.CreationDate,>=,1279695451,c.CreationDate,<=,1410597172,u.UpVotes,>=,0,u.UpVotes,<=,93#1735876
